inst_id	|	inst_code	|	aka	|	inst_name	|	country	|	address	|	phone	|	fax	|	record_source	|	home_url	|	url_rule	|	comments	|	collection_type	|	qualifier_type	|	unique_name
7652	|	GNM	|		|	Gothenburg Museum of Natural History (Goteborgs Naturhistoriska Museum)	|	SWEDEN	|	Box 7283, SE-402 35 Gteborg	|	+4631-775 24 00 	|	+4631-12 98 07 	|	      	|	http://www.gnm.se/kulturvast_templates/Kultur_ArticlePage.aspx?id=58681	|	      	|		|	museum	|	specimen_voucher	|	GNM<SWE>
7653	|	SBUG	|		|	Department of Biology of the University of Greifswald 	|	Germany	|	Institute of Microbiology, Department of Applied Microbiology, Friedrich-Ludwig-Jahn-Strasse 15a, 17489 Greifswald 	|	+49 (0) 3834 86-4204	|	+49 (0) 3834 86-4202	|	      	|	http://www.mikrobiologie.uni-greifswald.de/index.php?id=49&L=0%2F%2Fassets%2Fsnippets%2Freflect%2Fsnippet.reflect.php%3Freflect_base%3D	|	      	|		|	culture collection	|	culture_collection	|	SBUG<DEU>
7654	|	UAM	|		|	Universidad Autonoma De Madrid culture collection of cyanobacteria	|	Spain	|	Dept. Biolog?a, Universidad Autonoma de Madrid, 28049 Madrid Spain	|	+34-1-3978181	|	+34-1-3978344	|	      	|		|	      	|		|	culture collection	|	culture_collection	|	UAM<ESP>
7655	|	MZUESC	|		|	Museu de Zoologia da Universidade Estadual de Santa Cruz	|	Brazil	|	Rodovia Ilhus-Itabuna km 16, CEP 45662-000, Ilhus, BA, Brazil	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	MZUESC<BRA>
7656	|	CCDB	|		|	Crustacean Collection of the Department of Biology 	|	Brazil	|	Laboratrio de Bioecologia e Sistemtica de Crustceos Depto. Biologia, FFCLRP Universidade de So Paulo Av. Bandeirantes, 3900 Ribeiro, Preto - SP - Brasil, 14040-901	|		|		|	      	|	www.ffclrp.usp.br	|	      	|		|	museum	|	specimen_voucher	|	CCDB<BRA>
7657	|	APHA	|	Formally known as Veterinary Laboratory Agency (VLA)	|	Animal and Plant Health Agency 	|	UK	|	New Haw, Addlestone, Surrey, KT15 3NB, United Kingdom	|		|		|	      	|		|	      	|	=VLA	|	museum	|	specimen_voucher,culture_collection	|	APHA
7658	|	MBC	|		|	Montgomery Botanical Center	|	USA	|	11901 Old Cutler Road Coral Gables Florida 33156	|	(305) 667-3800	|	(305) 667-5984	|	      	|	http://www.montgomerybotanical.org/	|	      	|	=MBC<USA>	|	botanical garden	|	specimen_voucher,bio_material	|	MBC
7659	|	JBC	|		|	Francisco Javier Clavijero Botanic Garden	|	Mexico	|	P.O. Box 63 Xalapa Veracruz 91000	|	52 (228) 842 18 27	|	52 (228) 818 78 09	|	      	|	http://www.bgci.org/garden.php?id=278	|	      	|	= XAL	|	botanical garden	|	bio_material	|	JBC<MEX>
7660	|	UPOL	|		|	University Palacky Olomouc 	|	Czech Republic	|	Department of Zoology, Faculty of Science, Palacky University,Trida Svobody 26, Olomouc 77641 	|	420585634906	|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	UPOL
7661	|	UNSW	|	John T. Waterhouse Herbarium, University of New South Wales	|	John T. Waterhouse Herbarium	|	Australia	|	UNSW SYDNEY 2052, New South Wales 	|		|		|	      	|		|	      	|		|	herbarium	|	specimen_voucher	|	UNSW<AUS>
7662	|	NHMR	|		|	Natural History Museum Rijeka 	|	Croatia	|	Lorenzov prolaz 1, 51000 Rijeka, 	|	385 0 51553669  	|	385 0 51553664	|	      	|		|	      	|		|	herbarium	|	specimen_voucher	|	NHMR<HRV>
7663	|	UOA/HCPF	|		|	UOA/HCPF University of Athens/Hellenic Collection of Pathogenic Fungi	|	Greece	|	Medical School, Mikras Asias 75, Athens 11527 Athens  	|		|		|	      	|		|	      	|		|	culture collection	|	culture_collection	|	UOA/HCPF<GRC>
7664	|	NCCP	|		|	National Culture Collection of Pakistan 	|	Pakistan	|	National Agricultural Research Centre (NARC), Park Road, Islamabad-45500,    	|		|		|	      	|		|	      	|		|	culture collection	|	culture_collection	|	NCCP<PAK>
7665	|	IGB	|		|	Israel Plant Gene Bank 	|	Israel	|	Institute Plant Sciences, P.O. Box 6, Bet Dagan 50250, 	|	+972-3-9683897 	|	+972-3-9683895 	|	      	|		|	      	|		|	germplasm repository	|	specimen_voucher,bio_material	|	IGB<ISR>
7666	|	ZUFSM	|		|	Universidade Federal de Santa Maria, Laboratorio de Herpetologia	|	Brazil	|	Santa Maria Rio Grande do Sul 	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	ZUFSM<BRA>
7667	|	ZVCB	|		|	Vertebrate Collection, Facultad de Ciencias, Universidad de la Republica	|	Uruguay	|	Piso 9 - Ala Sur - Igu 4225, CP 11400, Montevideo	|	(598-2) 525-8618	|	(598-2) 525-8617	|	      	|	http://zvert.fcien.edu.uy/	|	      	|		|	museum	|	specimen_voucher	|	ZVCB<URY>
7668	|	NMCC	|		|	North Maharashtra Microbial Culture Collection Centre	|		|	PB. 80, Umavi nagar, Jalgaon, Maharashtra, 425001 Maharashtra  India	|		|		|	      	|		|	      	|		|	culture collection	|	culture_collection	|	NMCC<IND>
7669	|	CRA-PAV	|	ex-Istituto Sperimentale per la Patologia Vegetale (ISPaVe)	|	Centro di Ricerca per la Patologia Vegetale	|	Italy	|	Via G.C.Bertero 22, Rome, RM 00156	|	0682070307	|	0686802296	|	      	|	www.colmia.it	|	      	|	=ISPaVe	|	culture collection	|	culture_collection	|	CRA-PAV<ITA>
7670	|	HWML	|		|	Howard W. Manter Laboratory of Parasitology	|	USA	|	W-529 Nebraska Hall Lincoln Nebraska 68588-0514	|		|		|	      	|	http://www-museum.unl.edu/research/parasitology/index.html	|	      	|	= UNSM:HWML	|	museum	|	specimen_voucher	|	HWML<USA>
7671	|	VNMN	|		|	Vietnam National Museum of Nature	|	Vietnam	|	18 Hoang Quoc Viet street, Cau Giay district, Hanoi, Vietnam	|	+84 -4-3756 8328	|	+84-4-3756 8328	|	      	|	http://www.vnmn.ac.vn/?lang=2	|	      	|		|	museum	|	specimen_voucher	|	VNMN
7672	|	UC	|		|	University of Canberra Wildlife Tissue Collection	|	Australia	|	Institute for Applied Ecology, University of Canberra, ACT 2601 Australia.	|		|		|	      	|	http://iae.canberra.edu.au/cgi-bin/locations.cgi	|	      	|		|	frozen tissue collection	|	specimen_voucher,culture_collection,bio_material	|	UC<AUS>
7673	|	NIFRS	|		|	National Research Institute of Fisheries Science	|	Japan	|	Yokohama	|		|		|	      	|	http://nrifs.fra.affrc.go.jp/index-e.html	|	      	|		|	museum	|	specimen_voucher	|	NIFRS
7674	|	DSSC	|		|	Drosophila Species Stock Center	|	USA	|	9500 Gilman Drive #0116  La Jolla California 92093-0116	|	(858) 246-0350	|	(858) 534-7108	|	      	|	https://stockcenter.ucsd.edu/info/welcome.php	|	      	|		|	stock center	|	bio_material	|	DSSC<USA-CA>
7675	|	ERSAF	|		|	Regional Agency for Agriculture and Forestry Services 	|	Italy	|	Copernicus Way, 38   20125 Milano (MI)  	|	+39 02 67404655 	|		|	      	|	http://www.ersaf.lombardia.it/servizi/notizie/notizie_homepage.aspx	|	      	|		|	herbarium	|	specimen_voucher	|	ERSAF<ITA>
7676	|	OGL	|		|	Ocean Genome Legacy	|	USA	|	240 County Road Ipswich MA 01938-2723	|	978-380-7425	|	978-356-5263	|	      	|	https://oglf.fmgateway.com/fmi/iwp/cgi?-db=020810_OGR_DB&-loadframes	|	      	|		|	frozen tissue collection	|	bio_material	|	OGL
7677	|	CAEN	|		|	Jardin Botanique de la Ville de Caen	|	France	|	5 Place Blot, F-14000 CAEN, Calvados, France. 	|	33 2 31 30 48 38	|	33 2 31 30 48 31	|	      	|	http://www.bgci.org/garden.php?id=381	|	      	|		|	herbarium	|	specimen_voucher	|	CAEN<FRA>
7678	|	HUSEC	|	EHEC	|	Konsiliarlabor fur Hamolytisch-Uramisches Syndrom	|	Germany	|	   	|		|		|	      	|	http://www.ehec.org/index.php?lang=en&pid=HUSEC	|	      	|		|	culture collection	|	culture_collection	|	HUSEC<DEU>
7679	|	VHS	|		|	Vegetation Health Service  ( Phytophthora cultures )	|	Australia	|	17 Dick Perry Avenue, Technology Park, Western Precinct, Kensington WA 6151, Australia / Locked Bag 104, Bentley Delivery Centre WA 6983, Australia	|		|		|	      	|	http://www.dec.wa.gov.au/content/view/5581/1808/	|	      	|		|	culture collection	|	culture_collection	|	VHS<AUS>
7680	|	OBG	|		|	The Oman Botanic Garden 	|	OMAN	|	PO Box 808, Postal Code 122. Muscat, Sultanate of Oman	|		|		|	      	|	http://www.oman-botanic-garden.org/index.php/en/	|	      	|		|	herbarium	|	specimen_voucher	|	OBG<OMN>
7681	|	ATSC	|		|	Australian Tree Seed Centre	|	Australia	|	Clunies Ross Street, ACTON ACT 2601	|	61 26246 4857 	|		|	      	|	http://www.csiro.au/org/Australian-Tree-Seed-Centre.html	|	      	|	part of CSIRO	|	seed bank	|	bio_material	|	ATSC<AUS>
7682	|	UAWC	|		|	Union of Agricultural Work Committees 	|	West Bank	|	West Bank; Hebron city; Al-Mazan street	|	972-2-2227447	|	972-2-2290017	|	      	|	http://www.uawc-pal.org/	|	      	|		|	seed bank	|	bio_material	|	UAWC<WBK>
7683	|	BCCM/ULC	|		|	The Belgian Co-ordinated Collections of Micro-organisms / ULC Polar cyanobacteria	|	Belgium	|	Centre for Protein Engineering, Institute of Chemistry B6, Sart Tilman, University of Lige,B-4000 Lige 	|	+32-(0)4-366 33 87 or +32-(0)4-366 38 56	|	+32-(0)4-366 33 64	|	      	|	http://bccm.belspo.be/about/ulc.php	|	      	|	= UCL	|	culture collection	|	culture_collection	|	BCCM/ULC
7684	|	CRA-COLMIA	|		|	Collezione Nazionale di Microrganismi di interesse Agrario ed Industriale ed Ambientale - COL.MIA	|	Italy	|	Piazza D'Azeglio, 30, Firenze 50121, FI	|	0552492248	|	 055209177	|	      	|	http://www.colmia.it/chiSiamo.cfm	|	      	|		|	culture collection	|	culture_collection	|	CRA-COLMIA<ITA>
7685	|	NMCI	|		|	Noto Marine Center Ishikawa Prefecture	|	Japan	|	   	|		|		|	      	|	http://notomarine.jp/ 	|	      	|		|	museum	|	specimen_voucher	|	NMCI<JPN>
7686	|	EX	|		|	The Culture Collection of Extremophilic Fungi 	|	Slovenia	|	 University of Ljubljana, Biotechnical Faculty, Department of Biology, Vecna pot 111, SI-1000 Ljubljana, Slovenia 	|	01 320 3163	|	01 320 3107	|	      	|		|	      	|		|	culture collection	|	culture_collection	|	EX
7687	|	KUZ	|		|	Zoological Collection of the Kyoto University	|	Japan	|	   	|		|		|	      	|	http://www.museum.kyoto-u.ac.jp/english/kumc/top.htm	|	      	|		|	museum	|	specimen_voucher	|	KUZ<JPN>
7688	|	UNIMAS	|		|	Universiti Malaysia Sarawak	|	Malaysia 	|	   	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	UNIMAS<MYS>
7689	|	UA	|		|	University of Alabama Collection	|	USA	|	409 MH Bryant Hall (Biological Collections Building), Box 870345	|		|		|	      	|		|	      	|	part of the Alabama Museum of Natural History	|	frozen tissue collection	|	specimen_voucher	|	UA<USA-AL>
7690	|	LWL	|	LWL-Museum of Natural History; Westfalische Museum fuer Naturkunde	|	LWL-Museum fuer Naturkunde 	|	Germany	|	Sentruper Strasse 285 Muenster Westfalen-Lippe 48161	|	0251.591-05	|	0251.591-6098	|	      	|	http://www.lwl.org/LWL/Kultur/WMfN/Museum_Naturkunde/	|	      	|		|	museum	|	specimen_voucher	|	LWL<DEU>
7691	|	AAU	|		|	Addis Ababa University, Department of Biology	|	Ethiopia	|	P.O. Box 1176 Addis Ababa  	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	AAU<ETH>
7692	|	WRC	|		|	Wildlife Research Center of Kyoto University	|	Japan	|	   	|		|		|	      	|	http://www.wrc.kyoto-u.ac.jp/en/index.html	|	      	|		|	DNA bank	|	bio_material	|	WRC<JPN>
7693	|	HSUVM	|		|	Humboldt State University Vertebrate Museum	|	USA	|	1 Harpst St. Arcata California 95521	|	707 826-4872	|		|	      	|	http://www.humboldt.edu/vmuseum/	|	      	|		|	museum	|	specimen_voucher	|	HSUVM
7694	|	UVM	|		|	Zadock Thompson Natural History Collection, University of Vermont	|	USA	|	Torrey Hall, 27 Colchester Ave. Burlington Vermont 	|		|		|	      	|	http://www.uvm.edu/~biology/Museum/ZTM.html	|	      	|		|	museum	|	specimen_voucher	|	UVM
7695	|	KNWR	|		|	Kenai National Wildlife Refuge	|	USA	|	Ski Hill Road, P. O. Box 2139 MS 519  Soldotna Alaska 99669-2139	|	(907) 262-7021	|	(907) 262-3599	|	      	|	http://kenai.fws.gov/	|	      	|		|	museum	|	specimen_voucher	|	KNWR
7696	|	UWCC	|		|	University of Washington Culture Collection 	|	USA	|	Biology Department, 203 Hitchcock Hall, Box 355320, Seattle, WA 98195	|		|		|	      	|		|	      	|		|	culture collection	|	culture_collection	|	UWCC<USA-WA>
7697	|	MFLU	|		|	Mae Fah Laung University Herbarium	|	Thailand	|	Tasud Maung, Chiang Rai 57100	|		|		|	      	|		|	      	|	= MFLU<THA>	|	herbarium	|	specimen_voucher,culture_collection	|	MFLU
7698	|	FCL	|	Fungal Culture Collection of Department of Biochemestry, Maria Curie-Sk&#322;odowska University, Lub	|	Fungal Culture Collection of Lublin	|	Poland	|	Pl. Marii Curie-Sk&#322;odowskiej 3/543   	|		|		|	      	|	http://www.fungi.umcs.lublin.pl/muzeum.html	|	      	|		|	culture collection	|	culture_collection	|	FCL<POL>
7699	|	BOGOS	|		|	Botanical Garden of Osnabruck University	|	Germany	|	Albrechtstr. 29, 49076 Osnabrck	|	+49 541 969 2739	|	+49 541 969 2724	|	      	|	http://www.bogos.uni-osnabrueck.de 	|	      	|		|	botanical garden	|	bio_material	|	BOGOS<DEU>
7700	|	GBG	|		|	Gotheburg Botanical Garden 	|	Sweden	|	Carl Skottsbergs Gata 22 A, 413 19 Go&#776;teborg , Sweden	|	+46 (0) 31 741 11 11	|	+46 (0) 31 741 11 19	|	      	|	http://gotbot.se/kulturvast_templates/Kultur_ArticlePageWide.aspx?id=56241	|	      	|		|	botanical garden	|	bio_material	|	GBG<SWE>
7701	|	NBGB	|	BR	|	National Botanical Garden, Belgium 	|	Belgium	|	Domein van Bouchout, Meise, B-1860 Belgium    	|	32 (0)2 260 09 20	|	32 (0)2 260 09 45	|	      	|	www.botanicgarden.be	|	      	|		|	botanical garden	|	specimen_voucher,bio_material	|	NBGB<BEL>
7702	|	LHMS	|		|	Leslie Hill Molecular Systematics Laboratory	|	South Africa	|	   	|		|		|	      	|		|	      	|		|	DNA bank	|	bio_material	|	LHMS<ZAF >
7703	|	IZET-UCV	|		|	Instituto de Zoologia y Ecologia Tropical	|	Venezuela	|	Universidad Central de Venezuela, Caracas, Venezuela 	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	IZET-UCV<VEN>
7704	|	COP	|		|	Coleccion Ornitologica Phelps 	|	Venezuela	|	   	|	+58 212-7615631	|	+58 212-7633695 	|	      	|	http://fundacionwhphelps.org/coleccion	|	      	|		|	museum	|	specimen_voucher	|	COP<VEN>
7705	|	NWC	|		|	National Willows Collection	|	United Kingdom 	|	Rothamsted Research, West Common, Harpenden, Hertfordshire, AL5 2JQ 	|		|		|	      	|	http://www.rothamsted.bbsrc.ac.uk	|	      	|		|	germplasm repository	|	bio_material	|	NWC<GBR>
7706	|	CNS	|		|	Australian Tropical Herbarium	|	Australia	|	James Cook University, Cairns Campus, E2 building, P.O. Box 6811, Cairns, Queensland 4870 	|		|		|	      	|	http://www.jcu.edu.au/atfi/JCUDEV_003572.html	|	      	|		|	herbarium	|	specimen_voucher	|	CNS<AUS>
7707	|	RMA	|		|	R. M. Alden Research Lab	|	USA	|	6133 Pristol Parkway Suite #175, Culver City, California 90230	|	310 641 8340	|	310 640 8840	|	      	|	http://www.rmaldenresearch.com	|	      	|		|	culture collection	|	culture_collection	|	RMA<USA-CA>
7708	|	FRI	|		|	Food Research Institute, Bratislava, Slovakia	|	Slovakia	|	Priemyseln 4, P.O.Box 25, 824 75 Bratislava 26	|		|		|	      	|	http://www.vup.sk	|	      	|		|	culture collection	|	culture_collection	|	FRI<SVK>
7709	|	UFMG	|		|	Universidade Federal de Minas Gerais	|	Brazil	|	   	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	UFMG<BRA>
7710	|	MH	|		|	Naturhistorisches Museum, Basel	|	Switzerland	|	Augustinergasse 2, CH-4001 Basel	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	MH<CHE>
7711	|	IMMIB	|		|	Culture Collection of the Institute of Medical Microbiology and Immunology of the University of Bonn	|	Germany	|	Sigmund-Freud Str. 25, D-53105 Bonn, Germany	|		|		|	      	|	http://www.microbiology-bonn.de/immip/	|	      	|		|	culture collection	|	culture_collection	|	IMMIB
7712	|	SSI	|		|	Statens Serum Institute	|	Denmark	|	5, Orestads Boulevard DK-2300 Copenhagen S   	|	+45 3268 3268	|	+45 3268 3868	|	      	|	http://www.ssi.dk/English/ContractServices/Contract%20Research%20-%20CRO/Culture%20collections.aspx	|	      	|		|	culture collection	|	culture_collection	|	SSI<DNK>
7713	|	MHUA	|		|	Museo de Herpetologia de la Universidad de Antioquia	|	Colombia	|	   	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	MHUA
7714	|	CH	|		|	Circulo Herpetologico de Panama	|	Panama	|	Apartado 0824-00122 Panama  	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	CH
7715	|	UKM	|		|	Universiti Kebangsaan Malaysia	|	Malaysia	|	Bangi, Selangor 	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	UKMHC
7716	|	HKAS	|		|	Cryptogamic Herbarium of Kunming Institute of Botany, Chinese Academy of Sciences	|	China	|	   	|		|		|	      	|		|	= KUN:HKAS = KUN-HKAS	|		|	herbarium	|	specimen_voucher	|	HKAS
7717	|	UWYMV	|		|	University of Wyoming Museum of Vertebrates	|	USA	|	1000 E. University Ave., Dept 4304 Laramie Wyoming 82071	|		|		|	      	|	http://www.uwyo.edu/berrycenter/vertebrate/index.html	|	      	|		|	museum	|	specimen_voucher	|	UWYMV
7718	|	PDBK	|		|	Plant DNA Bank in Korea	|	South Korea	|	School of Life Sciences, Korea University, Anamdong-5-1, Seungbuk-gu, Seoul, 136-701	|		|		|	      	|	http://pdbk.korea.ac.kr	|	      	|	Purified plant genomic DNA bank with 35,000 accessions. Associated herbarium: KUS. A member of CBOL. 	|	DNA bank	|	bio_material	|	PDBK<KOR>
7719	|	KAUM	|		|	Kagoshima University Museum	|	Japan	|	1-21-30 Korimoto, Kagoshima 890-0065	|	(099)-285-7259	|		|	      	|	http://www.museum.kagoshima-u.ac.jp/en_index.html	|	      	|		|	museum	|	specimen_voucher	|	KAUM
7720	|	SLUM	|		|	Saint Louis University Museum Ichthylogy Collection	|	USA	|	 Missouri 	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	SLUM
7721	|	CCOS	|		|	Culture Collection of Switzerland	|	Switzerland	|	Einsiedlerstr. 29, 8820 Waedenswil	|		|		|	      	|	http://www.ccos.ch/	|	      	|		|	culture collection	|	culture_collection	|	CCOS<CHE>
7722	|	TAAM	|		|	Institute of Agricultural and Environmental Sciences of the Estonian University of Life Sciences	|	Estonia	|	181 Riia Street, EE 51014 Tartu, Estonia	|	372 7 311 895	|	372 7 383 013	|	      	|	http://kogud.emu.ee/?do=coll&id=9	|	      	|	Mycological Collection	|	herbarium	|	specimen_voucher	|	TAAM
7723	|	KYUM	|		|	Kyushu University Museum	|	Japan	|	6-10-1 Hakozaki, Higashi-ku  Fukuoka  812-8581	|		|	+81-92-642-4252	|	      	|	http://www.museum.kyushu-u.ac.jp/english/englishtop.html	|	      	|		|	museum	|	specimen_voucher	|	KYUM<JPN>
7724	|	UAM	|		|	University of Alabama, Malacology Collection	|	USA	|	University of Alabama, Tuscaloosa AL 35487 USA	|		|		|	      	|	http://www.as.ua.edu/scf/page7/page7.html	|	      	|		|	museum	|	specimen_voucher	|	UAM<USA-AL>
7725	|	BRFM	|		|	Banque de Ressources Fongiques de Marseille	|	France	|	   	|		|		|	      	|		|	      	|		|	culture collection	|	culture_collection	|	BRFM<FRA>
7726	|	GIFU	|		|	Herbarium of Gifu Pharmaceutical University	|	Japan	|	6-1 Mitahora-higashi, 5 Chome GIFU, 502 Japan.	|		|		|	      	|		|	      	|		|	herbarium	|	specimen_voucher	|	GIFU<JPN>
7727	|	INM	|		|	Ibaraki Nature Museum	|	Japan	|	 700 Osaki, Bando, Ibaraki, Japan 306-0622 	|	+81-297-38-2000	|	+81-297-38-1999	|	      	|	http://www.nat.pref.ibaraki.jp/english/index.html	|	      	|		|	museum	|	specimen_voucher	|	INM<JPN>
7728	|	MfN	|		|	Museum fur Naturkunde	|	Germany	|	Leibniz-Institut fr Evolutions- und Biodiversittsforschung an der Humboldt-Universitt zu Berlin Invalidenstrae 43 , 10115 Berlin	|	+49 (0)30 2093 8702	|	+49 (0)30 2093 8868	|	      	|	http://www.naturkundemuseum-berlin.de/en/sammlungen/zoologie/mammalogie/	|	      	|	Mammalian collection	|	museum	|	specimen_voucher	|	MfN<DEU>
7729	|	ECOMAR	|		|	ECOMAR lab University of Reunion	|	France	|	 15 avenue Ren Cassin, BP 7151, Saint-Denis Messag Cedex 9, 97715	|	+262 0262 93 82 42	|	+262 0262 93 86 85	|	      	|	http://personnel.univ-reunion.fr/ppinet/ECOMAR/	|	      	|		|	museum	|	specimen_voucher	|	ECOMAR<FRA>
7730	|	ANACC	|		|	Australian National Algae Culture Collection	|	Australia	|	Castray Esplanade , Hobart TAS 7000	|	61 3 9545 2176  	|	61 3 9545 2175	|	      	|	http://www.csiro.au/ANACC	|	      	|		|	culture collection	|	culture_collection	|	ANACC<AUS>
7731	|	ASIZP	|		|	Academia Sinica Institute of Zoology, Ichthyology Collection	|	Taiwan	|	No. 128, Sec. 2, Academia Rd, Taipei, Taiwan 11529	|		|		|	      	|		|	      	|		|	museum	|	specimen_voucher	|	ASIZP
